source,target,weight,association,target_organism,target_gene,source_organism,source_gene
Ga0081607_117651,Ga0081607_11288,0.01932,positive,Ga0081607,11288,Ga0081607,117651
Ga0081607_117651,Ga0081607_120720,0.01977,positive,Ga0081607,120720,Ga0081607,117651
Ga0081607_117651,Ga0081607_123317,0.02015,positive,Ga0081607,123317,Ga0081607,117651
Ga0081607_117651,Ga0081607_116319,0.02027,positive,Ga0081607,116319,Ga0081607,117651
Ga0081607_117651,Ga0081607_110245,0.02046,positive,Ga0081607,110245,Ga0081607,117651
Ga0081607_117651,Ga0081607_10303,0.02169,positive,Ga0081607,10303,Ga0081607,117651
Ga0081607_117651,Ga0081629_109314,0.02186,positive,Ga0081629,109314,Ga0081607,117651
Ga0081607_117651,Ga0081607_11905,0.02383,positive,Ga0081607,11905,Ga0081607,117651
Ga0081607_117651,Ga0081607_11213,0.02443,positive,Ga0081607,11213,Ga0081607,117651
Ga0081607_12161,Ga0081607_10823,0.02159,positive,Ga0081607,10823,Ga0081607,12161
Ga0081607_12161,Ga0081607_11235,0.02497,positive,Ga0081607,11235,Ga0081607,12161
Ga0081607_12161,Ga0081607_112315,-0.02674,negative,Ga0081607,112315,Ga0081607,12161
Ga0081607_12161,Ga0081607_108666,0.02843,positive,Ga0081607,108666,Ga0081607,12161
Ga0081607_12161,Ga0081607_108667,0.03066,positive,Ga0081607,108667,Ga0081607,12161
Ga0081607_11349,Ga0081607_120732,0.01932,positive,Ga0081607,120732,Ga0081607,11349
Ga0081607_11349,Ga0081629_12205,-0.02273,negative,Ga0081629,12205,Ga0081607,11349
Ga0081607_11349,Ga0081607_1082113,0.02317,positive,Ga0081607,1082113,Ga0081607,11349
Ga0081607_11349,Ga0081629_11135,-0.02389,negative,Ga0081629,11135,Ga0081607,11349
Ga0081607_11349,Ga0081607_117812,0.0253,positive,Ga0081607,117812,Ga0081607,11349
Ga0081607_11349,Ga0081607_11288,-0.0259,negative,Ga0081607,11288,Ga0081607,11349
Ga0081607_11349,Ga0081607_123112,0.02722,positive,Ga0081607,123112,Ga0081607,11349
Ga0081607_11349,Ga0081607_113411,0.02882,positive,Ga0081607,113411,Ga0081607,11349
Ga0081607_11349,Ga0081607_108023,0.03277,positive,Ga0081607,108023,Ga0081607,11349
Ga0081607_11349,Ga0081607_10311,0.03682,positive,Ga0081607,10311,Ga0081607,11349
Ga0081607_11349,Ga0081607_107940,0.03987,positive,Ga0081607,107940,Ga0081607,11349
Ga0081607_11349,Ga0081607_113410,0.04646,positive,Ga0081607,113410,Ga0081607,11349
Ga0081607_123456,Ga0081607_10919,0.0215,positive,Ga0081607,10919,Ga0081607,123456
Ga0081607_123456,Ga0081607_112840,0.0222,positive,Ga0081607,112840,Ga0081607,123456
Ga0081607_123456,Ga0081607_113818,0.0231,positive,Ga0081607,113818,Ga0081607,123456
Ga0081607_123456,Ga0081607_12605,0.02366,positive,Ga0081607,12605,Ga0081607,123456
Ga0081607_123456,Ga0081607_107611,0.0256,positive,Ga0081607,107611,Ga0081607,123456
Ga0081607_123456,Ga0081607_108813,0.03345,positive,Ga0081607,108813,Ga0081607,123456
Ga0081607_109110,Ga0081607_10919,0.01906,positive,Ga0081607,10919,Ga0081607,109110
Ga0081607_109110,Ga0081607_109111,0.01932,positive,Ga0081607,109111,Ga0081607,109110
Ga0081607_109110,Ga0081607_108458,0.02005,positive,Ga0081607,108458,Ga0081607,109110
Ga0081607_109110,Ga0081607_10651,0.02007,positive,Ga0081607,10651,Ga0081607,109110
Ga0081607_109110,Ga0081607_108022,0.02072,positive,Ga0081607,108022,Ga0081607,109110
Ga0081607_109110,Ga0081607_122010,0.02132,positive,Ga0081607,122010,Ga0081607,109110
Ga0081607_109110,Ga0081607_108457,0.02197,positive,Ga0081607,108457,Ga0081607,109110
Ga0081607_109110,Ga0081607_108455,0.02262,positive,Ga0081607,108455,Ga0081607,109110
Ga0081607_109110,Ga0081607_117652,0.02538,positive,Ga0081607,117652,Ga0081607,109110
Ga0081607_109110,Ga0081607_12605,0.0257,positive,Ga0081607,12605,Ga0081607,109110
Ga0081607_109110,Ga0081607_12608,0.02681,positive,Ga0081607,12608,Ga0081607,109110
Ga0081607_109110,Ga0081607_117653,0.02696,positive,Ga0081607,117653,Ga0081607,109110
Ga0081607_109110,Ga0081607_11876,0.02702,positive,Ga0081607,11876,Ga0081607,109110
Ga0081607_109110,Ga0081607_108454,0.02813,positive,Ga0081607,108454,Ga0081607,109110
Ga0081607_109110,Ga0081607_108452,0.02852,positive,Ga0081607,108452,Ga0081607,109110
Ga0081607_109110,Ga0081607_11631,0.03268,positive,Ga0081607,11631,Ga0081607,109110
Ga0081607_109110,Ga0081607_109629,0.03303,positive,Ga0081607,109629,Ga0081607,109110
Ga0081607_112314,Ga0081607_108458,0.01923,positive,Ga0081607,108458,Ga0081607,112314
Ga0081607_112314,Ga0081607_117024,0.02249,positive,Ga0081607,117024,Ga0081607,112314
Ga0081607_112314,Ga0081607_112313,0.02626,positive,Ga0081607,112313,Ga0081607,112314
Ga0081607_115210,Ga0081629_10632,0.0196,positive,Ga0081629,10632,Ga0081607,115210
Ga0081607_115210,Ga0081607_116221,0.02082,positive,Ga0081607,116221,Ga0081607,115210
Ga0081607_115210,Ga0081607_111115,0.02191,positive,Ga0081607,111115,Ga0081607,115210
Ga0081607_115210,Ga0081607_113519,0.02239,positive,Ga0081607,113519,Ga0081607,115210
Ga0081607_115210,Ga0081629_11135,-0.02272,negative,Ga0081629,11135,Ga0081607,115210
Ga0081607_115210,Ga0081607_109524,0.02308,positive,Ga0081607,109524,Ga0081607,115210
Ga0081607_115210,Ga0081607_10301,0.02432,positive,Ga0081607,10301,Ga0081607,115210
Ga0081607_115210,Ga0081607_123112,0.0252,positive,Ga0081607,123112,Ga0081607,115210
Ga0081607_115210,Ga0081607_107612,0.02553,positive,Ga0081607,107612,Ga0081607,115210
Ga0081607_115210,Ga0081607_11332,0.03274,positive,Ga0081607,11332,Ga0081607,115210
Ga0081629_11362,Ga0081629_116111,0.02015,positive,Ga0081629,116111,Ga0081629,11362
Ga0081629_11362,Ga0081629_10632,0.02063,positive,Ga0081629,10632,Ga0081629,11362
Ga0081629_11362,Ga0081629_10478,0.02094,positive,Ga0081629,10478,Ga0081629,11362
Ga0081629_11362,Ga0081607_10881,-0.02253,negative,Ga0081607,10881,Ga0081629,11362
Ga0081629_11362,Ga0081629_10915,0.02523,positive,Ga0081629,10915,Ga0081629,11362
Ga0081629_11362,Ga0081629_12128,0.02967,positive,Ga0081629,12128,Ga0081629,11362
Ga0081629_11362,Ga0081629_10206,0.0301,positive,Ga0081629,10206,Ga0081629,11362
Ga0081629_11362,Ga0081629_11162,0.03296,positive,Ga0081629,11162,Ga0081629,11362
Ga0081629_11362,Ga0081629_10401,0.03516,positive,Ga0081629,10401,Ga0081629,11362
Ga0081629_11362,Ga0081629_114116,0.03527,positive,Ga0081629,114116,Ga0081629,11362
Ga0081629_11362,Ga0081629_109314,0.03985,positive,Ga0081629,109314,Ga0081629,11362
Ga0081629_11362,Ga0081629_10373,0.04103,positive,Ga0081629,10373,Ga0081629,11362
Ga0081629_11362,Ga0081629_105315,0.0439,positive,Ga0081629,105315,Ga0081629,11362
Ga0081629_11362,Ga0081629_12205,0.04588,positive,Ga0081629,12205,Ga0081629,11362
Ga0081629_11362,Ga0081629_11365,0.05298,positive,Ga0081629,11365,Ga0081629,11362
Ga0081607_113519,Ga0081607_115213,0.01923,positive,Ga0081607,115213,Ga0081607,113519
Ga0081607_113519,Ga0081607_10651,0.01928,positive,Ga0081607,10651,Ga0081607,113519
Ga0081607_113519,Ga0081607_112115,0.01943,positive,Ga0081607,112115,Ga0081607,113519
Ga0081607_113519,Ga0081607_12323,0.01987,positive,Ga0081607,12323,Ga0081607,113519
Ga0081607_113519,Ga0081607_110243,0.01995,positive,Ga0081607,110243,Ga0081607,113519
Ga0081607_113519,Ga0081607_11529,0.02076,positive,Ga0081607,11529,Ga0081607,113519
Ga0081607_113519,Ga0081607_10524,0.02159,positive,Ga0081607,10524,Ga0081607,113519
Ga0081607_113519,Ga0081607_111115,0.022,positive,Ga0081607,111115,Ga0081607,113519
Ga0081607_113519,Ga0081607_111211,0.02221,positive,Ga0081607,111211,Ga0081607,113519
Ga0081607_113519,Ga0081607_11288,0.02234,positive,Ga0081607,11288,Ga0081607,113519
Ga0081607_113519,Ga0081607_115210,0.02239,positive,Ga0081607,115210,Ga0081607,113519
Ga0081607_113519,Ga0081607_125530,0.02651,positive,Ga0081607,125530,Ga0081607,113519
Ga0081607_12213,Ga0081607_11235,-0.01919,negative,Ga0081607,11235,Ga0081607,12213
Ga0081607_12213,Ga0081607_121223,0.02015,positive,Ga0081607,121223,Ga0081607,12213
Ga0081607_12213,Ga0081607_108458,0.02052,positive,Ga0081607,108458,Ga0081607,12213
Ga0081607_12213,Ga0081607_111615,0.02183,positive,Ga0081607,111615,Ga0081607,12213
Ga0081607_12213,Ga0081607_111620,0.02687,positive,Ga0081607,111620,Ga0081607,12213
Ga0081607_12213,Ga0081607_108471,0.02756,positive,Ga0081607,108471,Ga0081607,12213
Ga0081607_12213,Ga0081607_12214,0.02798,positive,Ga0081607,12214,Ga0081607,12213
Ga0081607_108453,Ga0081607_110243,-0.01916,negative,Ga0081607,110243,Ga0081607,108453
Ga0081607_108453,Ga0081607_10305,0.01969,positive,Ga0081607,10305,Ga0081607,108453
Ga0081607_108453,Ga0081607_10919,0.01978,positive,Ga0081607,10919,Ga0081607,108453
Ga0081607_108453,Ga0081607_11095,0.01993,positive,Ga0081607,11095,Ga0081607,108453
Ga0081607_108453,Ga0081607_10303,0.021,positive,Ga0081607,10303,Ga0081607,108453
Ga0081607_108453,Ga0081607_10136,0.02114,positive,Ga0081607,10136,Ga0081607,108453
Ga0081607_108453,Ga0081607_109629,0.02126,positive,Ga0081607,109629,Ga0081607,108453
Ga0081607_108453,Ga0081607_11905,0.02228,positive,Ga0081607,11905,Ga0081607,108453
Ga0081607_108453,Ga0081607_11909,0.02574,positive,Ga0081607,11909,Ga0081607,108453
Ga0081607_108453,Ga0081607_120720,0.02748,positive,Ga0081607,120720,Ga0081607,108453
Ga0081607_110243,Ga0081607_108453,-0.01916,negative,Ga0081607,108453,Ga0081607,110243
Ga0081607_110243,Ga0081607_113410,-0.01929,negative,Ga0081607,113410,Ga0081607,110243
Ga0081607_110243,Ga0081607_111211,0.01974,positive,Ga0081607,111211,Ga0081607,110243
Ga0081607_110243,Ga0081607_11876,-0.01975,negative,Ga0081607,11876,Ga0081607,110243
Ga0081607_110243,Ga0081607_113519,0.01995,positive,Ga0081607,113519,Ga0081607,110243
Ga0081607_110243,Ga0081607_11136,-0.02002,negative,Ga0081607,11136,Ga0081607,110243
Ga0081607_110243,Ga0081607_125323,-0.02153,negative,Ga0081607,125323,Ga0081607,110243
Ga0081607_110243,Ga0081607_112115,0.02204,positive,Ga0081607,112115,Ga0081607,110243
Ga0081607_110243,Ga0081607_116318,0.02204,positive,Ga0081607,116318,Ga0081607,110243
Ga0081607_110243,Ga0081607_113621,0.02205,positive,Ga0081607,113621,Ga0081607,110243
Ga0081607_110243,Ga0081607_108813,-0.02306,negative,Ga0081607,108813,Ga0081607,110243
Ga0081607_110243,Ga0081607_11521,0.02313,positive,Ga0081607,11521,Ga0081607,110243
Ga0081607_110243,Ga0081629_12085,0.02335,positive,Ga0081629,12085,Ga0081607,110243
Ga0081607_110243,Ga0081607_10524,0.02374,positive,Ga0081607,10524,Ga0081607,110243
Ga0081607_110243,Ga0081607_10311,-0.02401,negative,Ga0081607,10311,Ga0081607,110243
Ga0081607_110243,Ga0081607_112840,-0.02405,negative,Ga0081607,112840,Ga0081607,110243
Ga0081607_110243,Ga0081607_10822,0.02445,positive,Ga0081607,10822,Ga0081607,110243
Ga0081607_110243,Ga0081607_107940,0.02531,positive,Ga0081607,107940,Ga0081607,110243
Ga0081607_110243,Ga0081607_10651,0.0264,positive,Ga0081607,10651,Ga0081607,110243
Ga0081607_110243,Ga0081607_108216,0.02647,positive,Ga0081607,108216,Ga0081607,110243
Ga0081607_110243,Ga0081607_11368,0.0278,positive,Ga0081607,11368,Ga0081607,110243
Ga0081607_110243,Ga0081607_12323,0.02942,positive,Ga0081607,12323,Ga0081607,110243
Ga0081607_110243,Ga0081607_112315,0.03366,positive,Ga0081607,112315,Ga0081607,110243
Ga0081607_110243,Ga0081607_11022,0.0369,positive,Ga0081607,11022,Ga0081607,110243
Ga0081607_110243,Ga0081607_121110,0.0406,positive,Ga0081607,121110,Ga0081607,110243
Ga0081607_111211,Ga0081607_110243,0.01974,positive,Ga0081607,110243,Ga0081607,111211
Ga0081607_111211,Ga0081607_125530,0.02063,positive,Ga0081607,125530,Ga0081607,111211
Ga0081607_111211,Ga0081607_107914,0.02168,positive,Ga0081607,107914,Ga0081607,111211
Ga0081607_111211,Ga0081607_113519,0.02221,positive,Ga0081607,113519,Ga0081607,111211
Ga0081607_111211,Ga0081607_10524,0.0235,positive,Ga0081607,10524,Ga0081607,111211
Ga0081607_111211,Ga0081607_108422,0.02581,positive,Ga0081607,108422,Ga0081607,111211
Ga0081607_11022,Ga0081607_122014,0.01919,positive,Ga0081607,122014,Ga0081607,11022
Ga0081607_11022,Ga0081607_117723,0.01922,positive,Ga0081607,117723,Ga0081607,11022
Ga0081607_11022,Ga0081607_118610,0.01924,positive,Ga0081607,118610,Ga0081607,11022
Ga0081607_11022,Ga0081607_11637,0.02031,positive,Ga0081607,11637,Ga0081607,11022
Ga0081607_11022,Ga0081607_107612,-0.02076,negative,Ga0081607,107612,Ga0081607,11022
Ga0081607_11022,Ga0081607_107940,0.022,positive,Ga0081607,107940,Ga0081607,11022
Ga0081607_11022,Ga0081607_110243,0.0369,positive,Ga0081607,110243,Ga0081607,11022
Ga0081607_107940,Ga0081607_11332,-0.01928,negative,Ga0081607,11332,Ga0081607,107940
Ga0081607_107940,Ga0081629_10478,0.01929,positive,Ga0081629,10478,Ga0081607,107940
Ga0081607_107940,Ga0081607_12308,-0.0199,negative,Ga0081607,12308,Ga0081607,107940
Ga0081607_107940,Ga0081607_122013,0.02083,positive,Ga0081607,122013,Ga0081607,107940
Ga0081607_107940,Ga0081607_113615,0.02098,positive,Ga0081607,113615,Ga0081607,107940
Ga0081607_107940,Ga0081607_108270,0.02102,positive,Ga0081607,108270,Ga0081607,107940
Ga0081607_107940,Ga0081607_111616,0.0211,positive,Ga0081607,111616,Ga0081607,107940
Ga0081607_107940,Ga0081607_10823,0.02119,positive,Ga0081607,10823,Ga0081607,107940
Ga0081607_107940,Ga0081607_108216,0.02163,positive,Ga0081607,108216,Ga0081607,107940
Ga0081607_107940,Ga0081607_108022,0.0217,positive,Ga0081607,108022,Ga0081607,107940
Ga0081607_107940,Ga0081607_11022,0.022,positive,Ga0081607,11022,Ga0081607,107940
Ga0081607_107940,Ga0081607_116319,-0.02263,negative,Ga0081607,116319,Ga0081607,107940
Ga0081607_107940,Ga0081607_117653,-0.02384,negative,Ga0081607,117653,Ga0081607,107940
Ga0081607_107940,Ga0081607_12192,0.02436,positive,Ga0081607,12192,Ga0081607,107940
Ga0081607_107940,Ga0081607_123112,0.02523,positive,Ga0081607,123112,Ga0081607,107940
Ga0081607_107940,Ga0081607_110243,0.02531,positive,Ga0081607,110243,Ga0081607,107940
Ga0081607_107940,Ga0081629_118411,-0.02548,negative,Ga0081629,118411,Ga0081607,107940
Ga0081607_107940,Ga0081607_10239,-0.02595,negative,Ga0081607,10239,Ga0081607,107940
Ga0081607_107940,Ga0081607_113621,0.02721,positive,Ga0081607,113621,Ga0081607,107940
Ga0081607_107940,Ga0081607_107612,-0.02801,negative,Ga0081607,107612,Ga0081607,107940
Ga0081607_107940,Ga0081607_114272,0.02829,positive,Ga0081607,114272,Ga0081607,107940
Ga0081607_107940,Ga0081607_108213,0.02838,positive,Ga0081607,108213,Ga0081607,107940
Ga0081607_107940,Ga0081607_113410,-0.02946,negative,Ga0081607,113410,Ga0081607,107940
Ga0081607_107940,Ga0081607_10311,-0.03069,negative,Ga0081607,10311,Ga0081607,107940
Ga0081607_107940,Ga0081607_120416,0.03584,positive,Ga0081607,120416,Ga0081607,107940
Ga0081607_107940,Ga0081607_125326,-0.03642,negative,Ga0081607,125326,Ga0081607,107940
Ga0081607_107940,Ga0081607_11349,0.03987,positive,Ga0081607,11349,Ga0081607,107940
Ga0081607_107940,Ga0081607_108023,0.04583,positive,Ga0081607,108023,Ga0081607,107940
Ga0081629_122127,Ga0081607_111619,0.01907,positive,Ga0081607,111619,Ga0081629,122127
Ga0081629_122127,Ga0081607_11358,-0.01913,negative,Ga0081607,11358,Ga0081629,122127
Ga0081629_122127,Ga0081607_111620,-0.01938,negative,Ga0081607,111620,Ga0081629,122127
Ga0081629_122127,Ga0081607_113615,-0.01941,negative,Ga0081607,113615,Ga0081629,122127
Ga0081629_122127,Ga0081607_109110,0.01996,positive,Ga0081607,109110,Ga0081629,122127
Ga0081629_122127,Ga0081607_11357,-0.02024,negative,Ga0081607,11357,Ga0081629,122127
Ga0081629_122127,Ga0081607_11236,-0.0205,negative,Ga0081607,11236,Ga0081629,122127
Ga0081629_122127,Ga0081607_108667,0.02131,positive,Ga0081607,108667,Ga0081629,122127
Ga0081629_122127,Ga0081607_10303,-0.02166,negative,Ga0081607,10303,Ga0081629,122127
Ga0081629_122127,Ga0081607_12325,0.02176,positive,Ga0081607,12325,Ga0081629,122127
Ga0081629_122127,Ga0081607_125535,-0.02213,negative,Ga0081607,125535,Ga0081629,122127
Ga0081629_122127,Ga0081629_10206,0.0226,positive,Ga0081629,10206,Ga0081629,122127
Ga0081629_122127,Ga0081607_116325,-0.02329,negative,Ga0081607,116325,Ga0081629,122127
Ga0081629_122127,Ga0081607_11529,-0.02351,negative,Ga0081607,11529,Ga0081629,122127
Ga0081629_122127,Ga0081607_10822,0.0236,positive,Ga0081607,10822,Ga0081629,122127
Ga0081629_122127,Ga0081629_11362,0.02374,positive,Ga0081629,11362,Ga0081629,122127
Ga0081629_122127,Ga0081607_10651,0.02388,positive,Ga0081607,10651,Ga0081629,122127
Ga0081629_122127,Ga0081607_111615,0.0239,positive,Ga0081607,111615,Ga0081629,122127
Ga0081629_122127,Ga0081629_10266,0.02409,positive,Ga0081629,10266,Ga0081629,122127
Ga0081629_122127,Ga0081607_12323,-0.02427,negative,Ga0081607,12323,Ga0081629,122127
Ga0081629_122127,Ga0081607_116318,0.02435,positive,Ga0081607,116318,Ga0081629,122127
Ga0081629_122127,Ga0081607_108455,0.02461,positive,Ga0081607,108455,Ga0081629,122127
Ga0081629_122127,Ga0081629_10373,0.02464,positive,Ga0081629,10373,Ga0081629,122127
Ga0081629_122127,Ga0081607_107914,0.02541,positive,Ga0081607,107914,Ga0081629,122127
Ga0081629_122127,Ga0081607_112022,-0.02561,negative,Ga0081607,112022,Ga0081629,122127
Ga0081629_122127,Ga0081607_123112,-0.02646,negative,Ga0081607,123112,Ga0081629,122127
Ga0081629_122127,Ga0081607_12208,0.02704,positive,Ga0081607,12208,Ga0081629,122127
Ga0081629_122127,Ga0081607_108269,-0.0273,negative,Ga0081607,108269,Ga0081629,122127
Ga0081629_122127,Ga0081629_12085,0.02774,positive,Ga0081629,12085,Ga0081629,122127
Ga0081629_122127,Ga0081607_10305,-0.02823,negative,Ga0081607,10305,Ga0081629,122127
Ga0081629_122127,Ga0081607_113621,0.02899,positive,Ga0081607,113621,Ga0081629,122127
Ga0081629_122127,Ga0081607_12606,0.02903,positive,Ga0081607,12606,Ga0081629,122127
Ga0081629_122127,Ga0081629_118411,0.02946,positive,Ga0081629,118411,Ga0081629,122127
Ga0081629_122127,Ga0081629_114116,0.03101,positive,Ga0081629,114116,Ga0081629,122127
Ga0081629_122127,Ga0081629_10401,-0.03155,negative,Ga0081629,10401,Ga0081629,122127
Ga0081629_122127,Ga0081607_125326,0.03239,positive,Ga0081607,125326,Ga0081629,122127
Ga0081629_122127,Ga0081629_11844,-0.03343,negative,Ga0081629,11844,Ga0081629,122127
Ga0081629_122127,Ga0081607_114272,0.03482,positive,Ga0081607,114272,Ga0081629,122127
Ga0081629_122127,Ga0081607_116319,0.03485,positive,Ga0081607,116319,Ga0081629,122127
Ga0081629_122127,Ga0081629_10478,0.03807,positive,Ga0081629,10478,Ga0081629,122127
Ga0081629_122127,Ga0081607_11288,-0.04124,negative,Ga0081607,11288,Ga0081629,122127
Ga0081629_122127,Ga0081607_11332,0.05198,positive,Ga0081607,11332,Ga0081629,122127
Ga0081629_122127,Ga0081629_12205,0.06654,positive,Ga0081629,12205,Ga0081629,122127
Ga0081607_117652,Ga0081607_11069,0.01991,positive,Ga0081607,11069,Ga0081607,117652
Ga0081607_117652,Ga0081607_108455,0.02108,positive,Ga0081607,108455,Ga0081607,117652
Ga0081607_117652,Ga0081607_108452,0.02134,positive,Ga0081607,108452,Ga0081607,117652
Ga0081607_117652,Ga0081607_12606,0.02166,positive,Ga0081607,12606,Ga0081607,117652
Ga0081607_117652,Ga0081607_11631,0.02397,positive,Ga0081607,11631,Ga0081607,117652
Ga0081607_117652,Ga0081607_108457,0.02413,positive,Ga0081607,108457,Ga0081607,117652
Ga0081607_117652,Ga0081607_109110,0.02538,positive,Ga0081607,109110,Ga0081607,117652
Ga0081607_117652,Ga0081607_11876,0.02869,positive,Ga0081607,11876,Ga0081607,117652
Ga0081607_108022,Ga0081607_111616,0.01928,positive,Ga0081607,111616,Ga0081607,108022
Ga0081607_108022,Ga0081607_108667,0.01936,positive,Ga0081607,108667,Ga0081607,108022
Ga0081607_108022,Ga0081607_109110,0.02072,positive,Ga0081607,109110,Ga0081607,108022
Ga0081607_108022,Ga0081607_107940,0.0217,positive,Ga0081607,107940,Ga0081607,108022
Ga0081607_108022,Ga0081607_108813,0.02359,positive,Ga0081607,108813,Ga0081607,108022
Ga0081607_108022,Ga0081607_10919,0.02365,positive,Ga0081607,10919,Ga0081607,108022
Ga0081607_108022,Ga0081607_109629,0.02381,positive,Ga0081607,109629,Ga0081607,108022
Ga0081607_12048,Ga0081607_125323,0.01981,positive,Ga0081607,125323,Ga0081607,12048
Ga0081607_12048,Ga0081607_108041,0.01997,positive,Ga0081607,108041,Ga0081607,12048
Ga0081607_12048,Ga0081607_123317,0.02056,positive,Ga0081607,123317,Ga0081607,12048
Ga0081607_119212,Ga0081607_112313,0.02044,positive,Ga0081607,112313,Ga0081607,119212
Ga0081607_108455,Ga0081607_111616,0.01919,positive,Ga0081607,111616,Ga0081607,108455
Ga0081607_108455,Ga0081607_12208,0.02033,positive,Ga0081607,12208,Ga0081607,108455
Ga0081607_108455,Ga0081607_108813,0.02042,positive,Ga0081607,108813,Ga0081607,108455
Ga0081607_108455,Ga0081607_108457,0.02042,positive,Ga0081607,108457,Ga0081607,108455
Ga0081607_108455,Ga0081607_113625,0.02046,positive,Ga0081607,113625,Ga0081607,108455
Ga0081607_108455,Ga0081607_117652,0.02108,positive,Ga0081607,117652,Ga0081607,108455
Ga0081607_108455,Ga0081607_108458,0.02163,positive,Ga0081607,108458,Ga0081607,108455
Ga0081607_108455,Ga0081607_117653,0.02174,positive,Ga0081607,117653,Ga0081607,108455
Ga0081607_108455,Ga0081607_116324,0.02252,positive,Ga0081607,116324,Ga0081607,108455
Ga0081607_108455,Ga0081607_109110,0.02262,positive,Ga0081607,109110,Ga0081607,108455
Ga0081607_108455,Ga0081607_110272,0.02394,positive,Ga0081607,110272,Ga0081607,108455
Ga0081607_108455,Ga0081607_108454,0.02397,positive,Ga0081607,108454,Ga0081607,108455
Ga0081607_108455,Ga0081607_12192,0.02509,positive,Ga0081607,12192,Ga0081607,108455
Ga0081607_108455,Ga0081607_12608,0.02528,positive,Ga0081607,12608,Ga0081607,108455
Ga0081607_108455,Ga0081607_11136,0.02734,positive,Ga0081607,11136,Ga0081607,108455
Ga0081607_108455,Ga0081607_12606,0.02776,positive,Ga0081607,12606,Ga0081607,108455
Ga0081607_108455,Ga0081607_12605,0.03208,positive,Ga0081607,12605,Ga0081607,108455
Ga0081607_108261,Ga0081607_112312,0.01924,positive,Ga0081607,112312,Ga0081607,108261
Ga0081607_108261,Ga0081607_117613,-0.02444,negative,Ga0081607,117613,Ga0081607,108261
Ga0081607_108261,Ga0081607_119210,0.02598,positive,Ga0081607,119210,Ga0081607,108261
Ga0081607_10822,Ga0081607_12608,0.0191,positive,Ga0081607,12608,Ga0081607,10822
Ga0081607_10822,Ga0081607_123112,-0.01912,negative,Ga0081607,123112,Ga0081607,10822
Ga0081607_10822,Ga0081607_116318,0.01948,positive,Ga0081607,116318,Ga0081607,10822
Ga0081607_10822,Ga0081607_11331,0.01979,positive,Ga0081607,11331,Ga0081607,10822
Ga0081607_10822,Ga0081607_125326,0.02155,positive,Ga0081607,125326,Ga0081607,10822
Ga0081607_10822,Ga0081629_122127,0.0236,positive,Ga0081629,122127,Ga0081607,10822
Ga0081607_10822,Ga0081607_110243,0.02445,positive,Ga0081607,110243,Ga0081607,10822
Ga0081607_10822,Ga0081607_107718,0.02592,positive,Ga0081607,107718,Ga0081607,10822
Ga0081607_10822,Ga0081607_121110,0.02616,positive,Ga0081607,121110,Ga0081607,10822
Ga0081607_10822,Ga0081607_121223,0.02693,positive,Ga0081607,121223,Ga0081607,10822
Ga0081607_10822,Ga0081607_10239,0.02699,positive,Ga0081607,10239,Ga0081607,10822
Ga0081607_10822,Ga0081607_108269,0.03288,positive,Ga0081607,108269,Ga0081607,10822
Ga0081607_10822,Ga0081607_112315,0.04461,positive,Ga0081607,112315,Ga0081607,10822
Ga0081607_12327,Ga0081607_112317,0.01905,positive,Ga0081607,112317,Ga0081607,12327
Ga0081607_12327,Ga0081607_12589,0.01907,positive,Ga0081607,12589,Ga0081607,12327
Ga0081607_12327,Ga0081607_11357,0.01946,positive,Ga0081607,11357,Ga0081607,12327
Ga0081607_12327,Ga0081607_108216,0.01961,positive,Ga0081607,108216,Ga0081607,12327
Ga0081607_12327,Ga0081607_10303,-0.01961,negative,Ga0081607,10303,Ga0081607,12327
Ga0081607_12327,Ga0081607_12324,0.0197,positive,Ga0081607,12324,Ga0081607,12327
Ga0081607_12327,Ga0081629_11844,-0.02191,negative,Ga0081629,11844,Ga0081607,12327
Ga0081607_12327,Ga0081607_125810,0.0229,positive,Ga0081607,125810,Ga0081607,12327
Ga0081607_12327,Ga0081629_109314,-0.02309,negative,Ga0081629,109314,Ga0081607,12327
Ga0081607_12327,Ga0081607_112315,0.02631,positive,Ga0081607,112315,Ga0081607,12327
Ga0081607_108457,Ga0081607_116937,0.01916,positive,Ga0081607,116937,Ga0081607,108457
Ga0081607_108457,Ga0081607_12208,0.01944,positive,Ga0081607,12208,Ga0081607,108457
Ga0081607_108457,Ga0081607_108455,0.02042,positive,Ga0081607,108455,Ga0081607,108457
Ga0081607_108457,Ga0081607_11876,0.02109,positive,Ga0081607,11876,Ga0081607,108457
Ga0081607_108457,Ga0081607_108422,0.02113,positive,Ga0081607,108422,Ga0081607,108457
Ga0081607_108457,Ga0081629_114116,-0.02117,negative,Ga0081629,114116,Ga0081607,108457
Ga0081607_108457,Ga0081607_10303,0.02175,positive,Ga0081607,10303,Ga0081607,108457
Ga0081607_108457,Ga0081607_109110,0.02197,positive,Ga0081607,109110,Ga0081607,108457
Ga0081607_108457,Ga0081607_113625,0.02335,positive,Ga0081607,113625,Ga0081607,108457
Ga0081607_108457,Ga0081607_12605,0.0239,positive,Ga0081607,12605,Ga0081607,108457
Ga0081607_108457,Ga0081607_117652,0.02413,positive,Ga0081607,117652,Ga0081607,108457
Ga0081607_108457,Ga0081607_108311,0.02428,positive,Ga0081607,108311,Ga0081607,108457
Ga0081607_108457,Ga0081607_117653,0.02571,positive,Ga0081607,117653,Ga0081607,108457
